1	10	10
21	21	2	2
 3.5000e+01	 4.0000e+01	-1.3641e-01	 3.6409e-01	 3.8880e-01
 3.5000e+01	 4.2500e+01	-1.3638e-01	 3.8684e-01	 4.1018e-01
 3.5000e+01	 4.5000e+01	-1.3634e-01	 4.0960e-01	 4.3169e-01
 3.5000e+01	 4.7500e+01	-1.3631e-01	 4.3235e-01	 4.5333e-01
 3.5000e+01	 5.0000e+01	-1.3627e-01	 4.5510e-01	 4.7507e-01
 3.7500e+01	 0.0000e+00	-1.4651e-01	 0.0000e+00	 1.4651e-01
 3.7500e+01	 2.5000e+00	-1.4651e-01	 2.2749e-02	 1.4826e-01
 3.7500e+01	 5.0000e+00	-1.4651e-01	 4.5499e-02	 1.5341e-01
 3.7500e+01	 7.5000e+00	-1.4650e-01	 6.8250e-02	 1.6162e-01
 3.7500e+01	 1.0000e+01	-1.4650e-01	 9.1001e-02	 1.7246e-01
 3.7500e+01	 1.2500e+01	-1.4648e-01	 1.1375e-01	 1.8546e-01
 3.7500e+01	 1.5000e+01	-1.4647e-01	 1.3650e-01	 2.0022e-01
 3.7500e+01	 1.7500e+01	-1.4645e-01	 1.5926e-01	 2.1636e-01
 3.7500e+01	 2.0000e+01	-1.4643e-01	 1.8201e-01	 2.3360e-01
 3.7500e+01	 2.2500e+01	-1.4640e-01	 2.0476e-01	 2.5172e-01
 3.7500e+01	 2.5000e+01	-1.4637e-01	 2.2752e-01	 2.7053e-01
 3.7500e+01	 2.7500e+01	-1.4634e-01	 2.5027e-01	 2.8992e-01
 3.7500e+01	 3.0000e+01	-1.4630e-01	 2.7303e-01	 3.0976e-01
 3.7500e+01	 3.2500e+01	-1.4627e-01	 2.9578e-01	 3.2997e-01
 3.7500e+01	 3.5000e+01	-1.4624e-01	 3.1854e-01	 3.5050e-01
 3.7500e+01	 3.7500e+01	-1.4620e-01	 3.4129e-01	 3.7129e-01
 3.7500e+01	 4.0000e+01	-1.4616e-01	 3.6405e-01	 3.9229e-01
 3.7500e+01	 4.2500e+01	-1.4613e-01	 3.8680e-01	 4.1348e-01
 3.7500e+01	 4.5000e+01	-1.4609e-01	 4.0956e-01	 4.3483e-01
 3.7500e+01	 4.7500e+01	-1.4605e-01	 4.3231e-01	 4.5632e-01
 3.7500e+01	 5.0000e+01	-1.4601e-01	 4.5507e-01	 4.7792e-01
 4.0000e+01	 0.0000e+00	-1.5625e-01	 0.0000e+00	 1.5625e-01
 4.0000e+01	 2.5000e+00	-1.5625e-01	 2.2748e-02	 1.5790e-01
 4.0000e+01	 5.0000e+00	-1.5625e-01	 4.5497e-02	 1.6274e-01
 4.0000e+01	 7.5000e+00	-1.5625e-01	 6.8246e-02	 1.7050e-01
 4.0000e+01	 1.0000e+01	-1.5624e-01	 9.0995e-02	 1.8081e-01
 4.0000e+01	 1.2500e+01	-1.5623e-01	 1.1374e-01	 1.9325e-01
 4.0000e+01	 1.5000e+01	-1.5622e-01	 1.3649e-01	 2.0745e-01
 4.0000e+01	 1.7500e+01	-1.5620e-01	 1.5924e-01	 2.2306e-01
 4.0000e+01	 2.0000e+01	-1.5618e-01	 1.8199e-01	 2.3982e-01
 4.0000e+01	 2.2500e+01	-1.5615e-01	 2.0474e-01	 2.5750e-01
 4.0000e+01	 2.5000e+01	-1.5613e-01	 2.2749e-01	 2.7591e-01
 4.0000e+01	 2.7500e+01	-1.5609e-01	 2.5025e-01	 2.9494e-01
 4.0000e+01	 3.0000e+01	-1.5606e-01	 2.7300e-01	 3.1446e-01
 4.0000e+01	 3.2500e+01	-1.5603e-01	 2.9575e-01	 3.3438e-01
 4.0000e+01	 3.5000e+01	-1.5599e-01	 3.1850e-01	 3.5465e-01
 4.0000e+01	 3.7500e+01	-1.5595e-01	 3.4126e-01	 3.7520e-01
 4.0000e+01	 4.0000e+01	-1.5592e-01	 3.6401e-01	 3.9600e-01
 4.0000e+01	 4.2500e+01	-1.5588e-01	 3.8676e-01	 4.1699e-01
 4.0000e+01	 4.5000e+01	-1.5584e-01	 4.0952e-01	 4.3817e-01
 4.0000e+01	 4.7500e+01	-1.5580e-01	 4.3227e-01	 4.5949e-01
 4.0000e+01	 5.0000e+01	-1.5576e-01	 4.5503e-01	 4.8095e-01
 4.2500e+01	 0.0000e+00	-1.6599e-01	 0.0000e+00	 1.6599e-01
 4.2500e+01	 2.5000e+00	-1.6600e-01	 2.2747e-02	 1.6755e-01
 4.2500e+01	 5.0000e+00	-1.6600e-01	 4.5494e-02	 1.7212e-01
 4.2500e+01	 7.5000e+00	-1.6600e-01	 6.8241e-02	 1.7948e-01
 4.2500e+01	 1.0000e+01	-1.6599e-01	 9.0988e-02	 1.8929e-01
 4.2500e+01	 1.2500e+01	-1.6598e-01	 1.1373e-01	 2.0121e-01
 4.2500e+01	 1.5000e+01	-1.6597e-01	 1.3648e-01	 2.1488e-01
 4.2500e+01	 1.7500e+01	-1.6595e-01	 1.5923e-01	 2.2999e-01
 4.2500e+01	 2.0000e+01	-1.6593e-01	 1.8198e-01	 2.4627e-01
 4.2500e+01	 2.2500e+01	-1.6591e-01	 2.0472e-01	 2.6351e-01
 4.2500e+01	 2.5000e+01	-1.6588e-01	 2.2747e-01	 2.8153e-01
 4.2500e+01	 2.7500e+01	-1.6584e-01	 2.5022e-01	 3.0019e-01
 4.2500e+01	 3.0000e+01	-1.6581e-01	 2.7297e-01	 3.1938e-01
 4.2500e+01	 3.2500e+01	-1.6578e-01	 2.9572e-01	 3.3902e-01
 4.2500e+01	 3.5000e+01	-1.6574e-01	 3.1847e-01	 3.5902e-01
 4.2500e+01	 3.7500e+01	-1.6571e-01	 3.4122e-01	 3.7933e-01
 4.2500e+01	 4.0000e+01	-1.6567e-01	 3.6397e-01	 3.9990e-01
 4.2500e+01	 4.2500e+01	-1.6563e-01	 3.8673e-01	 4.2070e-01
 4.2500e+01	 4.5000e+01	-1.6559e-01	 4.0948e-01	 4.4169e-01
 4.2500e+01	 4.7500e+01	-1.6555e-01	 4.3223e-01	 4.6285e-01
 4.2500e+01	 5.0000e+01	-1.6551e-01	 4.5499e-01	 4.8416e-01
 4.5000e+01	 0.0000e+00	-1.7575e-01	 0.0000e+00	 1.7575e-01
 4.5000e+01	 2.5000e+00	-1.7575e-01	 2.2745e-02	 1.7722e-01
 4.5000e+01	 5.0000e+00	-1.7575e-01	 4.5489e-02	 1.8154e-01
 4.5000e+01	 7.5000e+00	-1.7575e-01	 6.8234e-02	 1.8853e-01
 4.5000e+01	 1.0000e+01	-1.7574e-01	 9.0979e-02	 1.9789e-01
 4.5000e+01	 1.2500e+01	-1.7573e-01	 1.1372e-01	 2.0932e-01
 4.5000e+01	 1.5000e+01	-1.7571e-01	 1.3647e-01	 2.2248e-01
 4.5000e+01	 1.7500e+01	-1.7570e-01	 1.5921e-01	 2.3710e-01
 4.5000e+01	 2.0000e+01	-1.7568e-01	 1.8196e-01	 2.5293e-01
 4.5000e+01	 2.2500e+01	-1.7565e-01	 2.0470e-01	 2.6974e-01
 4.5000e+01	 2.5000e+01	-1.7562e-01	 2.2745e-01	 2.8736e-01
 4.5000e+01	 2.7500e+01	-1.7559e-01	 2.5020e-01	 3.0566e-01
 4.5000e+01	 3.0000e+01	-1.7556e-01	 2.7294e-01	 3.2453e-01
 4.5000e+01	 3.2500e+01	-1.7553e-01	 2.9569e-01	 3.4386e-01
 4.5000e+01	 3.5000e+01	-1.7549e-01	 3.1844e-01	 3.6359e-01
 4.5000e+01	 3.7500e+01	-1.7546e-01	 3.4119e-01	 3.8366e-01
 4.5000e+01	 4.0000e+01	-1.7542e-01	 3.6394e-01	 4.0401e-01
 4.5000e+01	 4.2500e+01	-1.7538e-01	 3.8669e-01	 4.2460e-01
 4.5000e+01	 4.5000e+01	-1.7534e-01	 4.0944e-01	 4.4541e-01
 4.5000e+01	 4.7500e+01	-1.7530e-01	 4.3219e-01	 4.6639e-01
 4.5000e+01	 5.0000e+01	-1.7526e-01	 4.5495e-01	 4.8754e-01
 4.7500e+01	 0.0000e+00	-1.8551e-01	 0.0000e+00	 1.8551e-01
 4.7500e+01	 2.5000e+00	-1.8551e-01	 2.2742e-02	 1.8690e-01
 4.7500e+01	 5.0000e+00	-1.8551e-01	 4.5484e-02	 1.9100e-01
 4.7500e+01	 7.5000e+00	-1.8550e-01	 6.8227e-02	 1.9765e-01
 4.7500e+01	 1.0000e+01	-1.8549e-01	 9.0969e-02	 2.0659e-01
 4.7500e+01	 1.2500e+01	-1.8547e-01	 1.1371e-01	 2.1756e-01
 4.7500e+01	 1.5000e+01	-1.8546e-01	 1.3645e-01	 2.3025e-01
 4.7500e+01	 1.7500e+01	-1.8544e-01	 1.5920e-01	 2.4440e-01
 4.7500e+01	 2.0000e+01	-1.8542e-01	 1.8194e-01	 2.5977e-01
 4.7500e+01	 2.2500e+01	-1.8539e-01	 2.0468e-01	 2.7616e-01
 4.7500e+01	 2.5000e+01	-1.8537e-01	 2.2743e-01	 2.9340e-01
 4.7500e+01	 2.7500e+01	-1.8534e-01	 2.5017e-01	 3.1134e-01
 4.7500e+01	 3.0000e+01	-1.8531e-01	 2.7292e-01	 3.2988e-01
 4.7500e+01	 3.2500e+01	-1.8527e-01	 2.9566e-01	 3.4892e-01
 4.7500e+01	 3.5000e+01	-1.8524e-01	 3.1841e-01	 3.6837e-01
 4.7500e+01	 3.7500e+01	-1.8521e-01	 3.4115e-01	 3.8819e-01
 4.7500e+01	 4.0000e+01	-1.8517e-01	 3.6390e-01	 4.0831e-01
 4.7500e+01	 4.2500e+01	-1.8513e-01	 3.8665e-01	 4.2869e-01
 4.7500e+01	 4.5000e+01	-1.8510e-01	 4.0940e-01	 4.4930e-01
 4.7500e+01	 4.7500e+01	-1.8506e-01	 4.3215e-01	 4.7011e-01
 4.7500e+01	 5.0000e+01	-1.8502e-01	 4.5490e-01	 4.9109e-01
 5.0000e+01	 0.0000e+00	-1.9528e-01	 0.0000e+00	 1.9528e-01
 5.0000e+01	 2.5000e+00	-1.9527e-01	 2.2739e-02	 1.9659e-01
 5.0000e+01	 5.0000e+00	-1.9526e-01	 4.5478e-02	 2.0049e-01
 5.0000e+01	 7.5000e+00	-1.9525e-01	 6.8218e-02	 2.0682e-01
 5.0000e+01	 1.0000e+01	-1.9523e-01	 9.0958e-02	 2.1538e-01
 5.0000e+01	 1.2500e+01	-1.9522e-01	 1.1370e-01	 2.2591e-01
 5.0000e+01	 1.5000e+01	-1.9520e-01	 1.3644e-01	 2.3816e-01
 5.0000e+01	 1.7500e+01	-1.9518e-01	 1.5918e-01	 2.5186e-01
 5.0000e+01	 2.0000e+01	-1.9516e-01	 1.8192e-01	 2.6680e-01
 5.0000e+01	 2.2500e+01	-1.9513e-01	 2.0466e-01	 2.8278e-01
 5.0000e+01	 2.5000e+01	-1.9510e-01	 2.2741e-01	 2.9963e-01
 5.0000e+01	 2.7500e+01	-1.9508e-01	 2.5015e-01	 3.1722e-01
 5.0000e+01	 3.0000e+01	-1.9505e-01	 2.7289e-01	 3.3543e-01
 5.0000e+01	 3.2500e+01	-1.9502e-01	 2.9563e-01	 3.5416e-01
 5.0000e+01	 3.5000e+01	-1.9499e-01	 3.1838e-01	 3.7334e-01
 5.0000e+01	 3.7500e+01	-1.9495e-01	 3.4112e-01	 3.9290e-01
 5.0000e+01	 4.0000e+01	-1.9492e-01	 3.6387e-01	 4.1279e-01
 5.0000e+01	 4.2500e+01	-1.9489e-01	 3.8661e-01	 4.3296e-01
 5.0000e+01	 4.5000e+01	-1.9485e-01	 4.0936e-01	 4.5337e-01
 5.0000e+01	 4.7500e+01	-1.9481e-01	 4.3210e-01	 4.7399e-01
 5.0000e+01	 5.0000e+01	-1.9478e-01	 4.5485e-01	 4.9480e-01
-3.9564e-03	 9.2428e-03	 0.0000e+00	 6.4378e-03	 1.0160e+01	 0.0000e+00
-3.9462e-03	 9.2212e-03	-2.7525e-05	 7.7492e-03	 1.0137e+01	-1.0587e-02
-3.9368e-03	 9.1996e-03	-5.0023e-05	 7.9540e-03	 1.0113e+01	-1.9240e-02
-3.9282e-03	 9.1780e-03	-6.7495e-05	 7.0523e-03	 1.0089e+01	-2.5959e-02
-3.9204e-03	 9.1564e-03	-7.9939e-05	 5.0440e-03	 1.0064e+01	-3.0746e-02
-3.9135e-03	 9.1348e-03	-8.7357e-05	 1.9293e-03	 1.0039e+01	-3.3599e-02
-3.9074e-03	 9.1132e-03	-8.9748e-05	-2.2920e-03	 1.0014e+01	-3.4518e-02
-3.9021e-03	 9.0916e-03	-8.7112e-05	-7.6197e-03	 9.9876e+00	-3.3505e-02
-3.8976e-03	 9.0701e-03	-7.9450e-05	-1.4054e-02	 9.9611e+00	-3.0558e-02
-3.8940e-03	 9.0485e-03	-6.6760e-05	-2.1595e-02	 9.9341e+00	-2.5677e-02
-3.8911e-03	 9.0269e-03	-4.9044e-05	-3.0242e-02	 9.9067e+00	-1.8863e-02
-3.9486e-03	 9.2143e-03	 9.7660e-06	 5.5662e-04	 1.0126e+01	 3.7562e-03
-3.9400e-03	 9.1975e-03	-1.5671e-05	 2.3624e-03	 1.0108e+01	-6.0275e-03
-3.9321e-03	 9.1806e-03	-3.6624e-05	 3.2665e-03	 1.0090e+01	-1.4086e-02
-3.9249e-03	 9.1638e-03	-5.3093e-05	 3.2689e-03	 1.0072e+01	-2.0420e-02
-3.9184e-03	 9.1470e-03	-6.5077e-05	 2.3697e-03	 1.0053e+01	-2.5029e-02
-3.9125e-03	 9.1301e-03	-7.2576e-05	 5.6890e-04	 1.0033e+01	-2.7914e-02
-3.9073e-03	 9.1133e-03	-7.5591e-05	-2.1336e-03	 1.0014e+01	-2.9073e-02
-3.9027e-03	 9.0964e-03	-7.4121e-05	-5.7377e-03	 9.9936e+00	-2.8508e-02
-3.8989e-03	 9.0796e-03	-6.8166e-05	-1.0243e-02	 9.9732e+00	-2.6218e-02
-3.8957e-03	 9.0628e-03	-5.7727e-05	-1.5651e-02	 9.9524e+00	-2.2203e-02
-3.8931e-03	 9.0459e-03	-4.2804e-05	-2.1960e-02	 9.9312e+00	-1.6463e-02
-3.9407e-03	 9.1889e-03	 1.7785e-05	-3.5336e-03	 1.0096e+01	 6.8404e-03
-3.9339e-03	 9.1763e-03	-5.4128e-06	-1.5462e-03	 1.0083e+01	-2.0818e-03
-3.9275e-03	 9.1637e-03	-2.4668e-05	-2.5569e-04	 1.0070e+01	-9.4878e-03
-3.9216e-03	 9.1511e-03	-3.9981e-05	 3.3811e-04	 1.0056e+01	-1.5377e-02
-3.9163e-03	 9.1384e-03	-5.1352e-05	 2.3514e-04	 1.0042e+01	-1.9751e-02
-3.9115e-03	 9.1258e-03	-5.8781e-05	-5.6460e-04	 1.0028e+01	-2.2608e-02
-3.9072e-03	 9.1132e-03	-6.2267e-05	-2.0611e-03	 1.0014e+01	-2.3949e-02
-3.9034e-03	 9.1006e-03	-6.1811e-05	-4.2544e-03	 9.9988e+00	-2.3773e-02
-3.9001e-03	 9.0879e-03	-5.7413e-05	-7.1444e-03	 9.9837e+00	-2.2082e-02
-3.8974e-03	 9.0753e-03	-4.9072e-05	-1.0731e-02	 9.9683e+00	-1.8874e-02
-3.8952e-03	 9.0627e-03	-3.6789e-05	-1.5015e-02	 9.9526e+00	-1.4150e-02
-3.9329e-03	 9.1667e-03	 2.4057e-05	-5.8327e-03	 1.0071e+01	 9.2528e-03
-3.9277e-03	 9.1577e-03	 3.2512e-06	-3.9766e-03	 1.0062e+01	 1.2505e-03
-3.9228e-03	 9.1487e-03	-1.4155e-05	-2.6124e-03	 1.0052e+01	-5.4441e-03
-3.9183e-03	 9.1398e-03	-2.8161e-05	-1.7401e-03	 1.0043e+01	-1.0831e-02
-3.9142e-03	 9.1308e-03	-3.8766e-05	-1.3597e-03	 1.0033e+01	-1.4910e-02
-3.9105e-03	 9.1219e-03	-4.5972e-05	-1.4712e-03	 1.0023e+01	-1.7681e-02
-3.9071e-03	 9.1129e-03	-4.9777e-05	-2.0746e-03	 1.0013e+01	-1.9145e-02
-3.9041e-03	 9.1040e-03	-5.0183e-05	-3.1698e-03	 1.0003e+01	-1.9301e-02
-3.9014e-03	 9.0950e-03	-4.7188e-05	-4.7570e-03	 9.9925e+00	-1.8149e-02
-3.8991e-03	 9.0861e-03	-4.0793e-05	-6.8360e-03	 9.9818e+00	-1.5690e-02
-3.8972e-03	 9.0771e-03	-3.0999e-05	-9.4069e-03	 9.9708e+00	-1.1923e-02
-3.9251e-03	 9.1475e-03	 2.8582e-05	-6.3408e-03	 1.0049e+01	 1.0993e-02
-3.9215e-03	 9.1417e-03	 1.0320e-05	-4.9288e-03	 1.0044e+01	 3.9694e-03
-3.9182e-03	 9.1358e-03	-5.0837e-06	-3.8038e-03	 1.0038e+01	-1.9553e-03
-3.9151e-03	 9.1300e-03	-1.7630e-05	-2.9658e-03	 1.0032e+01	-6.7807e-03
-3.9122e-03	 9.1242e-03	-2.7318e-05	-2.4148e-03	 1.0026e+01	-1.0507e-02
-3.9095e-03	 9.1184e-03	-3.4149e-05	-2.1509e-03	 1.0019e+01	-1.3134e-02
-3.9070e-03	 9.1125e-03	-3.8121e-05	-2.1739e-03	 1.0013e+01	-1.4662e-02
-3.9047e-03	 9.1067e-03	-3.9236e-05	-2.4840e-03	 1.0006e+01	-1.5091e-02
-3.9027e-03	 9.1009e-03	-3.7493e-05	-3.0811e-03	 9.9997e+00	-1.4420e-02
-3.9008e-03	 9.0951e-03	-3.2892e-05	-3.9652e-03	 9.9929e+00	-1.2651e-02
-3.8992e-03	 9.0892e-03	-2.5434e-05	-5.1363e-03	 9.9860e+00	-9.7821e-03
-3.9172e-03	 9.1314e-03	 3.1361e-05	-5.0578e-03	 1.0032e+01	 1.2062e-02
-3.9153e-03	 9.1282e-03	 1.5795e-05	-4.4027e-03	 1.0029e+01	 6.0749e-03
-3.9135e-03	 9.1249e-03	 2.5447e-06	-3.8298e-03	 1.0026e+01	 9.7875e-04
-3.9118e-03	 9.1217e-03	-8.3897e-06	-3.3389e-03	 1.0022e+01	-3.2268e-03
-3.9101e-03	 9.1185e-03	-1.7009e-05	-2.9302e-03	 1.0019e+01	-6.5417e-03
-3.9085e-03	 9.1152e-03	-2.3312e-05	-2.6037e-03	 1.0016e+01	-8.9661e-03
-3.9069e-03	 9.1120e-03	-2.7299e-05	-2.3593e-03	 1.0012e+01	-1.0500e-02
-3.9054e-03	 9.1088e-03	-2.8971e-05	-2.1970e-03	 1.0009e+01	-1.1143e-02
-3.9039e-03	 9.1055e-03	-2.8328e-05	-2.1168e-03	 1.0005e+01	-1.0895e-02
-3.9025e-03	 9.1023e-03	-2.5368e-05	-2.1188e-03	 1.0002e+01	-9.7571e-03
-3.9012e-03	 9.0990e-03	-2.0094e-05	-2.2029e-03	 9.9980e+00	-7.7283e-03
-3.9094e-03	 9.1185e-03	 3.2392e-05	-1.9838e-03	 1.0019e+01	 1.2458e-02
-3.9092e-03	 9.1173e-03	 1.9674e-05	-2.3985e-03	 1.0018e+01	 7.5671e-03
-3.9089e-03	 9.1161e-03	 8.7306e-06	-2.6904e-03	 1.0016e+01	 3.3579e-03
-3.9085e-03	 9.1149e-03	-4.3989e-07	-2.8595e-03	 1.0015e+01	-1.6919e-04
-3.9080e-03	 9.1137e-03	-7.8370e-06	-2.9059e-03	 1.0014e+01	-3.0142e-03
-3.9075e-03	 9.1125e-03	-1.3461e-05	-2.8296e-03	 1.0013e+01	-5.1772e-03
-3.9068e-03	 9.1113e-03	-1.7311e-05	-2.6305e-03	 1.0011e+01	-6.6581e-03
-3.9060e-03	 9.1101e-03	-1.9388e-05	-2.3087e-03	 1.0010e+01	-7.4569e-03
-3.9052e-03	 9.1089e-03	-1.9692e-05	-1.8641e-03	 1.0009e+01	-7.5737e-03
-3.9043e-03	 9.1077e-03	-1.8222e-05	-1.2968e-03	 1.0008e+01	-7.0083e-03
-3.9032e-03	 9.1065e-03	-1.4978e-05	-6.0682e-04	 1.0007e+01	-5.7610e-03
-3.9015e-03	 9.1086e-03	 3.1676e-05	 2.8812e-03	 1.0011e+01	 1.2183e-02
-3.9030e-03	 9.1089e-03	 2.1959e-05	 1.0840e-03	 1.0010e+01	 8.4459e-03
-3.9042e-03	 9.1092e-03	 1.3474e-05	-3.8555e-04	 1.0010e+01	 5.1823e-03
-3.9052e-03	 9.1095e-03	 6.2195e-06	-1.5275e-03	 1.0010e+01	 2.3921e-03
-3.9060e-03	 9.1098e-03	 1.9637e-07	-2.3418e-03	 1.0010e+01	 7.5526e-05
-3.9064e-03	 9.1101e-03	-4.5956e-06	-2.8286e-03	 1.0010e+01	-1.7676e-03
-3.9067e-03	 9.1104e-03	-8.1565e-06	-2.9877e-03	 1.0010e+01	-3.1371e-03
-3.9067e-03	 9.1108e-03	-1.0486e-05	-2.8191e-03	 1.0011e+01	-4.0332e-03
-3.9065e-03	 9.1111e-03	-1.1585e-05	-2.3230e-03	 1.0011e+01	-4.4557e-03
-3.9060e-03	 9.1114e-03	-1.1452e-05	-1.4993e-03	 1.0012e+01	-4.4047e-03
-3.9053e-03	 9.1117e-03	-1.0089e-05	-3.4793e-04	 1.0013e+01	-3.8802e-03
-3.8937e-03	 9.1018e-03	 2.9213e-05	 9.5373e-03	 1.0006e+01	 1.1236e-02
-3.8968e-03	 9.1031e-03	 2.2649e-05	 6.0447e-03	 1.0006e+01	 8.7113e-03
-3.8996e-03	 9.1044e-03	 1.6775e-05	 3.0846e-03	 1.0006e+01	 6.4517e-03
-3.9019e-03	 9.1056e-03	 1.1589e-05	 6.5707e-04	 1.0006e+01	 4.4571e-03
-3.9039e-03	 9.1069e-03	 7.0915e-06	-1.2380e-03	 1.0007e+01	 2.7275e-03
-3.9054e-03	 9.1082e-03	 3.2834e-06	-2.6006e-03	 1.0008e+01	 1.2628e-03
-3.9066e-03	 9.1095e-03	 1.6418e-07	-3.4307e-03	 1.0009e+01	 6.3146e-05
-3.9074e-03	 9.1107e-03	-2.2661e-06	-3.7284e-03	 1.0010e+01	-8.7159e-04
-3.9077e-03	 9.1120e-03	-4.0075e-06	-3.4935e-03	 1.0012e+01	-1.5414e-03
-3.9077e-03	 9.1133e-03	-5.0600e-06	-2.7261e-03	 1.0013e+01	-1.9462e-03
-3.9073e-03	 9.1145e-03	-5.4236e-06	-1.4263e-03	 1.0015e+01	-2.0860e-03
-3.8859e-03	 9.0982e-03	 2.5003e-05	 1.7984e-02	 1.0006e+01	 9.6167e-03
-3.8907e-03	 9.0999e-03	 2.1745e-05	 1.2484e-02	 1.0005e+01	 8.3634e-03
-3.8949e-03	 9.1016e-03	 1.8633e-05	 7.7202e-03	 1.0005e+01	 7.1664e-03
-3.8986e-03	 9.1032e-03	 1.5667e-05	 3.6942e-03	 1.0005e+01	 6.0259e-03
-3.9018e-03	 9.1049e-03	 1.2849e-05	 4.0551e-04	 1.0006e+01	 4.9417e-03
-3.9044e-03	 9.1066e-03	 1.0176e-05	-2.1458e-03	 1.0006e+01	 3.9140e-03
-3.9065e-03	 9.1083e-03	 7.6511e-06	-3.9598e-03	 1.0007e+01	 2.9427e-03
-3.9080e-03	 9.1100e-03	 5.2724e-06	-5.0363e-03	 1.0009e+01	 2.0278e-03
-3.9090e-03	 9.1117e-03	 3.0403e-06	-5.3755e-03	 1.0011e+01	 1.1694e-03
-3.9094e-03	 9.1134e-03	 9.5500e-07	-4.9774e-03	 1.0013e+01	 3.6731e-04
-3.9093e-03	 9.1151e-03	-9.8368e-07	-3.8419e-03	 1.0015e+01	-3.7834e-04
-3.8780e-03	 9.0976e-03	 1.9047e-05	 2.8223e-02	 1.0010e+01	 7.3257e-03
-3.8845e-03	 9.0992e-03	 1.9245e-05	 2.0401e-02	 1.0008e+01	 7.4020e-03
-3.8903e-03	 9.1008e-03	 1.9048e-05	 1.3521e-02	 1.0007e+01	 7.3262e-03
-3.8954e-03	 9.1023e-03	 1.8455e-05	 7.5839e-03	 1.0006e+01	 7.0983e-03
-3.8997e-03	 9.1039e-03	 1.7467e-05	 2.5888e-03	 1.0005e+01	 6.7182e-03
-3.9034e-03	 9.1055e-03	 1.6083e-05	-1.4641e-03	 1.0005e+01	 6.1860e-03
-3.9064e-03	 9.1070e-03	 1.4304e-05	-4.5747e-03	 1.0006e+01	 5.5016e-03
-3.9087e-03	 9.1086e-03	 1.2129e-05	-6.7431e-03	 1.0007e+01	 4.6651e-03
-3.9103e-03	 9.1101e-03	 9.5588e-06	-7.9692e-03	 1.0008e+01	 3.6765e-03
-3.9111e-03	 9.1117e-03	 6.5928e-06	-8.2531e-03	 1.0009e+01	 2.5357e-03
-3.9113e-03	 9.1133e-03	 3.2312e-06	-7.5947e-03	 1.0011e+01	 1.2428e-03
-3.8911e-03	 9.0269e-03	-4.9044e-05	-3.0242e-02	 9.9067e+00	-1.8863e-02
-3.8890e-03	 9.0374e-03	-3.0373e-05	-2.1339e-02	 9.9221e+00	-1.1682e-02
-3.8876e-03	 9.0480e-03	-1.4818e-05	-1.3318e-02	 9.9371e+00	-5.6993e-03
-3.8868e-03	 9.0585e-03	-2.3804e-06	-6.1797e-03	 9.9518e+00	-9.1555e-04
-3.8867e-03	 9.0691e-03	 6.9406e-06	 7.6197e-05	 9.9660e+00	 2.6695e-03
-3.8872e-03	 9.0796e-03	 1.3145e-05	 5.4497e-03	 9.9799e+00	 5.0558e-03
-3.8884e-03	 9.0902e-03	 1.6233e-05	 9.9407e-03	 9.9935e+00	 6.2433e-03
-3.8902e-03	 9.1007e-03	 1.6204e-05	 1.3549e-02	 1.0007e+01	 6.2321e-03
-3.8927e-03	 9.1113e-03	 1.3058e-05	 1.6275e-02	 1.0019e+01	 5.0222e-03
-3.8959e-03	 9.1218e-03	 6.7952e-06	 1.8119e-02	 1.0032e+01	 2.6136e-03
-3.8997e-03	 9.1324e-03	-2.5840e-06	 1.9080e-02	 1.0044e+01	-9.9385e-04
-3.8931e-03	 9.0459e-03	-4.2804e-05	-2.1960e-02	 9.9312e+00	-1.6463e-02
-3.8912e-03	 9.0536e-03	-2.6866e-05	-1.4978e-02	 9.9425e+00	-1.0333e-02
-3.8898e-03	 9.0612e-03	-1.3673e-05	-8.7338e-03	 9.9536e+00	-5.2590e-03
-3.8890e-03	 9.0688e-03	-3.2253e-06	-3.2274e-03	 9.9643e+00	-1.2405e-03
-3.8887e-03	 9.0764e-03	 4.4782e-06	 1.5413e-03	 9.9747e+00	 1.7224e-03
-3.8890e-03	 9.0840e-03	 9.4369e-06	 5.5722e-03	 9.9848e+00	 3.6296e-03
-3.8898e-03	 9.0917e-03	 1.1651e-05	 8.8654e-03	 9.9946e+00	 4.4811e-03
-3.8912e-03	 9.0993e-03	 1.1120e-05	 1.1421e-02	 1.0004e+01	 4.2770e-03
-3.8931e-03	 9.1069e-03	 7.8447e-06	 1.3239e-02	 1.0013e+01	 3.0172e-03
-3.8956e-03	 9.1145e-03	 1.8246e-06	 1.4318e-02	 1.0022e+01	 7.0176e-04
-3.8986e-03	 9.1221e-03	-6.9403e-06	 1.4661e-02	 1.0031e+01	-2.6693e-03
-3.8952e-03	 9.0627e-03	-3.6789e-05	-1.5015e-02	 9.9526e+00	-1.4150e-02
-3.8934e-03	 9.0677e-03	-2.3477e-05	-9.7396e-03	 9.9604e+00	-9.0297e-03
-3.8921e-03	 9.0728e-03	-1.2539e-05	-5.0575e-03	 9.9680e+00	-4.8225e-03
-3.8912e-03	 9.0779e-03	-3.9726e-06	-9.6843e-04	 9.9753e+00	-1.5279e-03
-3.8908e-03	 9.0829e-03	 2.2207e-06	 2.5276e-03	 9.9823e+00	 8.5410e-04
-3.8908e-03	 9.0880e-03	 6.0412e-06	 5.4306e-03	 9.9891e+00	 2.3235e-03
