xi	eta	x	y	stress_vm

patch_n;0

 1.0000000000e-01	 2.5000000000e-02	 5.0000000000e+00	 1.2500000000e+00	-nan	 1.0307764064e-01
 1.0000000000e-01	 3.7500000000e-02	 5.0000000000e+00	 1.8750000000e+00	-nan	 1.0680004682e-01
 1.0000000000e-01	 5.0000000000e-02	 5.0000000000e+00	 2.5000000000e+00	-nan	 1.1180339887e-01
 1.0000000000e-01	 6.2500000000e-02	 5.0000000000e+00	 3.1250000000e+00	-nan	 1.1792476415e-01
 1.0000000000e-01	 7.5000000000e-02	 5.0000000000e+00	 3.7500000000e+00	-nan	 1.2500000000e-01
 1.0000000000e-01	 8.7500000000e-02	 5.0000000000e+00	 4.3750000000e+00	-nan	 1.3287682266e-01
 1.0000000000e-01	 1.0000000000e-01	 5.0000000000e+00	 5.0000000000e+00	-nan	 1.4142135624e-01
 1.0000000000e-01	 1.1250000000e-01	 5.0000000000e+00	 5.6250000000e+00	-nan	 1.5051993223e-01
 1.0000000000e-01	 1.2500000000e-01	 5.0000000000e+00	 6.2500000000e+00	-nan	 1.6007810594e-01
 1.1250000000e-01	 0.0000000000e+00	 5.6250000000e+00	 0.0000000000e+00	-nan	 1.1250000000e-01
 1.1250000000e-01	 1.2500000000e-02	 5.6250000000e+00	 6.2500000000e-01	-nan	 1.1319231423e-01
 1.1250000000e-01	 2.5000000000e-02	 5.6250000000e+00	 1.2500000000e+00	-nan	 1.1524430572e-01
 1.1250000000e-01	 3.7500000000e-02	 5.6250000000e+00	 1.8750000000e+00	-nan	 1.1858541226e-01
 1.1250000000e-01	 5.0000000000e-02	 5.6250000000e+00	 2.5000000000e+00	-nan	 1.2311072252e-01
 1.1250000000e-01	 6.2500000000e-02	 5.6250000000e+00	 3.1250000000e+00	-nan	 1.2869537676e-01
 1.1250000000e-01	 7.5000000000e-02	 5.6250000000e+00	 3.7500000000e+00	-nan	 1.3520817283e-01
 1.1250000000e-01	 8.7500000000e-02	 5.6250000000e+00	 4.3750000000e+00	-nan	 1.4252192814e-01
 1.1250000000e-01	 1.0000000000e-01	 5.6250000000e+00	 5.0000000000e+00	-nan	 1.5051993223e-01
 1.1250000000e-01	 1.1250000000e-01	 5.6250000000e+00	 5.6250000000e+00	-nan	 1.5909902577e-01
 1.1250000000e-01	 1.2500000000e-01	 5.6250000000e+00	 6.2500000000e+00	-nan	 1.6817030059e-01
 1.2500000000e-01	 0.0000000000e+00	 6.2500000000e+00	 0.0000000000e+00	-nan	 1.2500000000e-01
 1.2500000000e-01	 1.2500000000e-02	 6.2500000000e+00	 6.2500000000e-01	-nan	 1.2562344526e-01
 1.2500000000e-01	 2.5000000000e-02	 6.2500000000e+00	 1.2500000000e+00	-nan	 1.2747548784e-01
 1.2500000000e-01	 3.7500000000e-02	 6.2500000000e+00	 1.8750000000e+00	-nan	 1.3050383136e-01
 1.2500000000e-01	 5.0000000000e-02	 6.2500000000e+00	 2.5000000000e+00	-nan	 1.3462912018e-01
 1.2500000000e-01	 6.2500000000e-02	 6.2500000000e+00	 3.1250000000e+00	-nan	 1.3975424859e-01
 1.2500000000e-01	 7.5000000000e-02	 6.2500000000e+00	 3.7500000000e+00	-nan	 1.4577379737e-01
 1.2500000000e-01	 8.7500000000e-02	 6.2500000000e+00	 4.3750000000e+00	-nan	 1.5258194520e-01
 1.2500000000e-01	 1.0000000000e-01	 6.2500000000e+00	 5.0000000000e+00	-nan	 1.6007810594e-01
 1.2500000000e-01	 1.1250000000e-01	 6.2500000000e+00	 5.6250000000e+00	-nan	 1.6817030059e-01
 1.2500000000e-01	 1.2500000000e-01	 6.2500000000e+00	 6.2500000000e+00	-nan	 1.7677669530e-01
 0.0000000000e+00	 1.2500000000e-01	 0.0000000000e+00	 6.2500000000e+00	-nan	 1.2500000000e-01
 0.0000000000e+00	 1.3750000000e-01	 0.0000000000e+00	 6.8750000000e+00	-nan	 1.3750000000e-01
 0.0000000000e+00	 1.5000000000e-01	 0.0000000000e+00	 7.5000000000e+00	-nan	 1.5000000000e-01
 0.0000000000e+00	 1.6250000000e-01	 0.0000000000e+00	 8.1250000000e+00	-nan	 1.6250000000e-01
 0.0000000000e+00	 1.7500000000e-01	 0.0000000000e+00	 8.7500000000e+00	-nan	 1.7500000000e-01
 0.0000000000e+00	 1.8750000000e-01	 0.0000000000e+00	 9.3750000000e+00	-nan	 1.8750000000e-01
 0.0000000000e+00	 2.0000000000e-01	 0.0000000000e+00	 1.0000000000e+01	-nan	 2.0000000000e-01
 0.0000000000e+00	 2.1250000000e-01	 0.0000000000e+00	 1.0625000000e+01	-nan	 2.1250000000e-01
 0.0000000000e+00	 2.2500000000e-01	 0.0000000000e+00	 1.1250000000e+01	-nan	 2.2500000000e-01
 0.0000000000e+00	 2.3750000000e-01	 0.0000000000e+00	 1.1875000000e+01	-nan	 2.3750000000e-01
 0.0000000000e+00	 2.5000000000e-01	 0.0000000000e+00	 1.2500000000e+01	-nan	 2.5000000000e-01
 1.2500000000e-02	 1.2500000000e-01	 6.2500000000e-01	 6.2500000000e+00	-nan	 1.2562344526e-01
 1.2500000000e-02	 1.3750000000e-01	 6.2500000000e-01	 6.8750000000e+00	-nan	 1.3806701271e-01
 1.2500000000e-02	 1.5000000000e-01	 6.2500000000e-01	 7.5000000000e+00	-nan	 1.5051993223e-01
 1.2500000000e-02	 1.6250000000e-01	 6.2500000000e-01	 8.1250000000e+00	-nan	 1.6298006013e-01
 1.2500000000e-02	 1.7500000000e-01	 6.2500000000e-01	 8.7500000000e+00	-nan	 1.7544586060e-01
 1.2500000000e-02	 1.8750000000e-01	 6.2500000000e-01	 9.3750000000e+00	-nan	 1.8791620473e-01
 1.2500000000e-02	 2.0000000000e-01	 6.2500000000e-01	 1.0000000000e+01	-nan	 2.0039024427e-01
