label=Strain
num_items=108

75: -1.743602040269821e-05 4.167140636462536e-05 -5.238411817194763e-06 0.0
76: -1.7966995373808974e-05 4.3297225335508156e-05 -1.3802940717895962e-06 0.0
77: -1.7982492928039066e-05 4.3406988352778537e-05 -1.3485881132551251e-06 0.0
78: -1.789284688330273e-05 4.3470822222602445e-05 -6.979206801937702e-07 0.0
79: -1.7974321287132913e-05 4.352843153807591e-05 -9.213831291268812e-07 0.0
80: -1.745390820657895e-05 4.363393357003968e-05 9.949717918609803e-08 0.0
81: -1.747705840527467e-05 4.358812819302157e-05 -3.660345353983221e-08 0.0
82: -1.2700735048952988e-05 3.427795886187498e-05 -1.0157716532385411e-05 0.0
83: -1.5408183993551364e-05 3.74601902115167e-05 -1.2896207599206146e-05 0.0
84: -1.6184881536818243e-05 4.0715739098271984e-05 -1.881715167532365e-06 0.0
85: -1.6573059251042033e-05 4.096845568107193e-05 -2.1999244530294598e-06 0.0
86: -1.794557012887733e-05 4.302360046435141e-05 -7.199833101609931e-07 0.0
87: -1.795029023921612e-05 4.314855589987158e-05 -1.1155402631156899e-06 0.0
88: -1.780858675647088e-05 4.3470148976837345e-05 -4.032314009882518e-07 0.0
89: -1.7848317199542954e-05 4.3478312113505884e-05 -5.370389725573091e-07 0.0
90: -1.7260927708643918e-05 4.36156446461247e-05 6.686084810827205e-08 0.0
91: -1.7346288241102437e-05 4.359053123065015e-05 1.47681852930839e-07 0.0
92: -7.248915251645227e-06 8.191399680570375e-06 -1.6514748234853533e-06 0.0
93: -7.950330609565674e-06 9.860244321053849e-06 -1.734432761086346e-05 0.0
94: -1.0514168203829577e-05 3.1669317437982677e-05 -1.1197255579045498e-07 0.0
95: -1.1613390636387914e-05 3.252575605812072e-05 -5.610778647047632e-06 0.0
96: -1.5711018679221455e-05 4.046673363004844e-05 6.241629909139893e-07 0.0
97: -1.5953623455127888e-05 4.064976727390039e-05 -1.0050738242541438e-06 0.0
98: -1.7994550037595116e-05 4.295718716508449e-05 8.531900573038234e-08 0.0
99: -1.7998786916185188e-05 4.2975413538002474e-05 -3.092365448690706e-07 0.0
100: -1.7744134525397466e-05 4.3422805799752755e-05 -2.2720972293938287e-09 0.0
101: -1.774929488258557e-05 4.344095319730516e-05 -2.3227970289983692e-07 0.0
102: -1.7270829656557613e-05 4.375769633876573e-05 2.441018901557317e-08 0.0
103: -1.7264219764980085e-05 4.3712692272282804e-05 2.7079742193519188e-08 0.0
104: -4.4538934667467e-05 1.7665729227988454e-05 2.6797279611564466e-06 0.0
105: -4.220244127436698e-05 1.6794114325924472e-05 6.45312164425563e-07 0.0
106: -2.35264120911198e-05 1.1386564608338262e-05 1.10151100187478e-06 0.0
107: -2.180224e-05 1.150622e-05 -7.182233e-06 0.0
