xi	eta	x	y	stress_rr	stress_sita
 0.0000000000e+00	 6.3750000000e-01	 5.2996426817e-01	 8.4801997290e-01	-1.1556113401e+02	-1.0479572915e+03
 0.0000000000e+00	 6.5000000000e-01	 5.1253763889e-01	 8.5866475920e-01	-1.2728406248e+02	-1.0291768335e+03
 0.0000000000e+00	 6.6250000000e-01	 4.9494219468e-01	 8.6892590241e-01	-1.5253408993e+02	-1.0101929206e+03
 0.0000000000e+00	 6.7500000000e-01	 4.7719035310e-01	 8.7879995838e-01	-1.8925478325e+02	-9.8985117998e+02
 0.0000000000e+00	 6.8750000000e-01	 4.5929459304e-01	 8.8828400681e-01	-2.3467922530e+02	-9.6771391714e+02
 0.0000000000e+00	 7.0000000000e-01	 4.4126742774e-01	 8.9737564997e-01	-2.8487574938e+02	-9.4452767688e+02
 0.0000000000e+00	 7.1250000000e-01	 4.2312137827e-01	 9.0607300986e-01	-3.3385452645e+02	-9.2312957044e+02
 0.0000000000e+00	 7.2500000000e-01	 4.0486894747e-01	 9.1437472369e-01	-3.7227218649e+02	-9.0975511289e+02
 0.0000000000e+00	 7.3750000000e-01	 3.8652259440e-01	 9.2227993796e-01	-3.8734753116e+02	-9.1413444454e+02
 0.0000000000e+00	 7.5000000000e-01	 3.6809470956e-01	 9.2978830103e-01	-3.6783614756e+02	-9.4452906367e+02
 1.2500000000e-02	 6.2500000000e-01	 5.5404987530e-01	 8.4745795511e-01	-1.3404170910e+02	-9.6084756291e+02
 1.2500000000e-02	 6.3750000000e-01	 5.3658882153e-01	 8.5862022257e-01	-1.1466660839e+02	-9.3558829516e+02
 1.2500000000e-02	 6.5000000000e-01	 5.1894435938e-01	 8.6939806870e-01	-1.0709161901e+02	-9.1081627869e+02
 1.2500000000e-02	 6.6250000000e-01	 5.0112897212e-01	 8.7978747621e-01	-1.0980487182e+02	-8.8540800903e+02
 1.2500000000e-02	 6.7500000000e-01	 4.8315523252e-01	 8.8978495788e-01	-1.2084831299e+02	-8.5868449799e+02
 1.2500000000e-02	 6.8750000000e-01	 4.6503577546e-01	 8.9938755690e-01	-1.3766609158e+02	-8.3057401669e+02
 1.2500000000e-02	 7.0000000000e-01	 4.4678327059e-01	 9.0859284561e-01	-1.5681310029e+02	-8.0191441654e+02
 1.2500000000e-02	 7.1250000000e-01	 4.2841039551e-01	 9.1739892249e-01	-1.7351313890e+02	-7.7490549340e+02
 1.2500000000e-02	 7.2500000000e-01	 4.0992980932e-01	 9.2580440774e-01	-1.8126198853e+02	-7.5351604664e+02
 1.2500000000e-02	 7.3750000000e-01	 3.9135412684e-01	 9.3380843719e-01	-1.7222416879e+02	-7.4309680484e+02
 1.2500000000e-02	 7.5000000000e-01	 3.7269589344e-01	 9.4141065480e-01	-1.3938892969e+02	-7.4823361634e+02
 2.5000000000e-02	 6.2500000000e-01	 5.6088999722e-01	 8.5792039901e-01	-1.4509732146e+02	-8.5415085943e+02
 2.5000000000e-02	 6.3750000000e-01	 5.4321337488e-01	 8.6922047224e-01	-1.1303726509e+02	-8.2587788860e+02
 2.5000000000e-02	 6.5000000000e-01	 5.2535107988e-01	 8.8013137819e-01	-8.9497114160e+01	-7.9722702767e+02
 2.5000000000e-02	 6.6250000000e-01	 5.0731574955e-01	 8.9064904999e-01	-7.3077942508e+01	-7.6751894862e+02
 2.5000000000e-02	 6.7500000000e-01	 4.8912011194e-01	 9.0076995736e-01	-6.2043039827e+01	-7.3641609064e+02
 2.5000000000e-02	 6.8750000000e-01	 4.7077695788e-01	 9.1049110700e-01	-5.4227430761e+01	-7.0402184599e+02
 2.5000000000e-02	 7.0000000000e-01	 4.5229911345e-01	 9.1981004124e-01	-4.6897648060e+01	-6.7102925405e+02
 2.5000000000e-02	 7.1250000000e-01	 4.3369941274e-01	 9.2872483512e-01	-3.6597907917e+01	-6.3888300516e+02
 2.5000000000e-02	 7.2500000000e-01	 4.1499067117e-01	 9.3723409180e-01	-1.9107360806e+01	-6.0983003458e+02
 2.5000000000e-02	 7.3750000000e-01	 3.9618565927e-01	 9.4533693642e-01	 1.0247320210e+01	-5.8661440211e+02
 2.5000000000e-02	 7.5000000000e-01	 3.7729707731e-01	 9.5303300857e-01	 5.5749727409e+01	-5.7164213307e+02
