2304
4.3538967231884849e+00 2.1103276811514981e-02
3.7711032768115151e+00 1.0587206672929217e-01
3.8558720667292929e+00 1.0587206672929217e-01
3.9879315043490018e+00 1.0587206672929217e-01
4.1370684956509995e+00 1.0587206672929218e-01
4.2691279332707079e+00 1.0587206672929217e-01
4.3538967231884849e+00 1.0587206672929216e-01
3.7711032768115147e+00 2.3793150434900096e-01
3.8558720667292921e+00 2.3793150434900090e-01
3.9879315043490013e+00 2.3793150434900098e-01
4.1370684956509987e+00 2.3793150434900098e-01
4.2691279332707071e+00 2.3793150434900093e-01
4.3538967231884858e+00 2.3793150434900098e-01
3.7711032768115151e+00 3.8706849565099910e-01
3.8558720667292925e+00 3.8706849565099910e-01
3.9879315043490009e+00 3.8706849565099910e-01
4.1370684956509987e+00 3.8706849565099904e-01
4.2691279332707079e+00 3.8706849565099904e-01
4.3538967231884858e+00 3.8706849565099910e-01
3.7711032768115151e+00 5.1912793327070794e-01
3.8558720667292921e+00 5.1912793327070783e-01
3.9879315043490005e+00 5.1912793327070794e-01
4.1370684956509995e+00 5.1912793327070794e-01
4.2691279332707071e+00 5.1912793327070794e-01
4.3538967231884849e+00 5.1912793327070783e-01
3.7711032768115142e+00 6.0389672318848497e-01
3.8558720667292916e+00 6.0389672318848509e-01
3.9879315043490009e+00 6.0389672318848509e-01
4.1370684956509987e+00 6.0389672318848497e-01
4.2691279332707088e+00 6.0389672318848520e-01
4.3538967231884840e+00 6.0389672318848497e-01
4.3961032768115142e+00 2.1103276811514981e-02
4.4808720667292921e+00 2.1103276811514981e-02
4.6129315043490013e+00 2.1103276811514984e-02
4.7620684956509995e+00 2.1103276811514984e-02
4.8941279332707079e+00 2.1103276811514981e-02
4.9788967231884849e+00 2.1103276811514981e-02
4.3961032768115160e+00 1.0587206672929217e-01
4.4808720667292929e+00 1.0587206672929217e-01
4.6129315043490013e+00 1.0587206672929217e-01
4.7620684956509995e+00 1.0587206672929218e-01
4.8941279332707088e+00 1.0587206672929217e-01
4.9788967231884849e+00 1.0587206672929216e-01
4.3961032768115142e+00 2.3793150434900096e-01
4.4808720667292921e+00 2.3793150434900090e-01
4.6129315043490013e+00 2.3793150434900098e-01
4.7620684956509995e+00 2.3793150434900098e-01
4.8941279332707079e+00 2.3793150434900093e-01
4.9788967231884858e+00 2.3793150434900098e-01
4.3961032768115142e+00 3.8706849565099910e-01
4.4808720667292929e+00 3.8706849565099910e-01
4.6129315043490013e+00 3.8706849565099910e-01
4.7620684956509987e+00 3.8706849565099904e-01
4.8941279332707088e+00 3.8706849565099904e-01
4.9788967231884858e+00 3.8706849565099910e-01
4.3961032768115151e+00 5.1912793327070794e-01
4.4808720667292921e+00 5.1912793327070783e-01
4.6129315043490005e+00 5.1912793327070794e-01
4.7620684956509995e+00 5.1912793327070794e-01
4.8941279332707079e+00 5.1912793327070794e-01
4.9788967231884840e+00 5.1912793327070783e-01
4.3961032768115142e+00 6.0389672318848497e-01
4.4808720667292921e+00 6.0389672318848509e-01
4.6129315043490005e+00 6.0389672318848509e-01
4.7620684956509995e+00 6.0389672318848497e-01
4.8941279332707071e+00 6.0389672318848520e-01
4.9788967231884849e+00 6.0389672318848497e-01
5.0211032768115151e+00 2.1103276811514981e-02
5.1058720667292929e+00 2.1103276811514981e-02
5.2379315043490013e+00 2.1103276811514984e-02
5.3870684956510004e+00 2.1103276811514981e-02
5.5191279332707079e+00 2.1103276811514981e-02
5.6038967231884849e+00 2.1103276811514981e-02
5.0211032768115151e+00 1.0587206672929217e-01
5.1058720667292921e+00 1.0587206672929217e-01
5.2379315043490005e+00 1.0587206672929217e-01
5.3870684956509995e+00 1.0587206672929217e-01
5.5191279332707079e+00 1.0587206672929217e-01
5.6038967231884849e+00 1.0587206672929216e-01
5.0211032768115142e+00 2.3793150434900096e-01
5.1058720667292921e+00 2.3793150434900090e-01
5.2379315043490005e+00 2.3793150434900096e-01
5.3870684956509995e+00 2.3793150434900096e-01
5.5191279332707071e+00 2.3793150434900093e-01
5.6038967231884858e+00 2.3793150434900098e-01
5.0211032768115151e+00 3.8706849565099910e-01
5.1058720667292921e+00 3.8706849565099910e-01
5.2379315043490005e+00 3.8706849565099910e-01
5.3870684956510004e+00 3.8706849565099910e-01
5.5191279332707079e+00 3.8706849565099904e-01
5.6038967231884858e+00 3.8706849565099910e-01
5.0211032768115151e+00 5.1912793327070794e-01
5.1058720667292921e+00 5.1912793327070783e-01
5.2379315043490005e+00 5.1912793327070794e-01
5.3870684956509987e+00 5.1912793327070783e-01
5.5191279332707079e+00 5.1912793327070794e-01
5.6038967231884840e+00 5.1912793327070783e-01
5.0211032768115142e+00 6.0389672318848497e-01
5.1058720667292921e+00 6.0389672318848509e-01
5.2379315043490005e+00 6.0389672318848509e-01
5.3870684956509995e+00 6.0389672318848509e-01
5.5191279332707079e+00 6.0389672318848520e-01
5.6038967231884840e+00 6.0389672318848497e-01
5.6461032768115142e+00 2.1103276811514981e-02
5.7308720667292921e+00 2.1103276811514981e-02
5.8629315043490005e+00 2.1103276811514984e-02
6.0120684956509995e+00 2.1103276811514981e-02
6.1441279332707071e+00 2.1103276811514981e-02
6.2288967231884858e+00 2.1103276811514981e-02
5.6461032768115160e+00 1.0587206672929217e-01
5.7308720667292929e+00 1.0587206672929217e-01
5.8629315043490005e+00 1.0587206672929217e-01
6.0120684956510004e+00 1.0587206672929217e-01
6.1441279332707088e+00 1.0587206672929217e-01
6.2288967231884840e+00 1.0587206672929216e-01
5.6461032768115151e+00 2.3793150434900096e-01
5.7308720667292912e+00 2.3793150434900090e-01
5.8629315043490005e+00 2.3793150434900096e-01
6.0120684956510004e+00 2.3793150434900096e-01
6.1441279332707079e+00 2.3793150434900093e-01
6.2288967231884866e+00 2.3793150434900098e-01
5.6461032768115142e+00 3.8706849565099910e-01
5.7308720667292921e+00 3.8706849565099910e-01
5.8629315043489987e+00 3.8706849565099910e-01
6.0120684956509995e+00 3.8706849565099910e-01
6.1441279332707079e+00 3.8706849565099904e-01
6.2288967231884849e+00 3.8706849565099910e-01
5.6461032768115151e+00 5.1912793327070794e-01
5.7308720667292921e+00 5.1912793327070783e-01
5.8629315043490005e+00 5.1912793327070794e-01
6.0120684956509987e+00 5.1912793327070783e-01
6.1441279332707079e+00 5.1912793327070794e-01
6.2288967231884840e+00 5.1912793327070783e-01
5.6461032768115151e+00 6.0389672318848497e-01
5.7308720667292912e+00 6.0389672318848509e-01
5.8629315043490005e+00 6.0389672318848509e-01
6.0120684956509995e+00 6.0389672318848509e-01
6.1441279332707088e+00 6.0389672318848520e-01
6.2288967231884858e+00 6.0389672318848497e-01
6.2711032768115142e+00 2.1103276811514981e-02
6.3558720667292929e+00 2.1103276811514981e-02
6.4879315043490005e+00 2.1103276811514984e-02
6.6370684956509995e+00 2.1103276811514981e-02
6.7691279332707079e+00 2.1103276811514981e-02
6.8538967231884849e+00 2.1103276811514981e-02
6.2711032768115160e+00 1.0587206672929217e-01
6.3558720667292929e+00 1.0587206672929217e-01
6.4879315043490013e+00 1.0587206672929217e-01
6.6370684956510004e+00 1.0587206672929217e-01
6.7691279332707079e+00 1.0587206672929217e-01
6.8538967231884849e+00 1.0587206672929216e-01
6.2711032768115151e+00 2.3793150434900096e-01
6.3558720667292921e+00 2.3793150434900090e-01
6.4879315043490005e+00 2.3793150434900096e-01
6.6370684956510004e+00 2.3793150434900096e-01
6.7691279332707062e+00 2.3793150434900093e-01
6.8538967231884866e+00 2.3793150434900098e-01
6.2711032768115151e+00 3.8706849565099910e-01
6.3558720667292929e+00 3.8706849565099910e-01
6.4879315043490005e+00 3.8706849565099910e-01
6.6370684956509995e+00 3.8706849565099910e-01
6.7691279332707071e+00 3.8706849565099904e-01
6.8538967231884858e+00 3.8706849565099910e-01
6.2711032768115169e+00 5.1912793327070794e-01
6.3558720667292912e+00 5.1912793327070783e-01
6.4879315043490005e+00 5.1912793327070794e-01
6.6370684956509987e+00 5.1912793327070783e-01
6.7691279332707071e+00 5.1912793327070794e-01
6.8538967231884849e+00 5.1912793327070783e-01
6.2711032768115134e+00 6.0389672318848497e-01
6.3558720667292921e+00 6.0389672318848509e-01
6.4879315043490005e+00 6.0389672318848509e-01
6.6370684956509995e+00 6.0389672318848509e-01
6.7691279332707079e+00 6.0389672318848520e-01
6.8538967231884840e+00 6.0389672318848497e-01
6.8961032768115151e+00 2.1103276811514981e-02
6.9808720667292929e+00 2.1103276811514981e-02
7.1129315043490013e+00 2.1103276811514984e-02
7.2620684956509995e+00 2.1103276811514981e-02
7.3941279332707088e+00 2.1103276811514981e-02
7.4788967231884849e+00 2.1103276811514981e-02
6.8961032768115160e+00 1.0587206672929217e-01
6.9808720667292938e+00 1.0587206672929217e-01
7.1129315043490013e+00 1.0587206672929217e-01
7.2620684956510004e+00 1.0587206672929217e-01
7.3941279332707088e+00 1.0587206672929217e-01
7.4788967231884849e+00 1.0587206672929216e-01
6.8961032768115142e+00 2.3793150434900096e-01
6.9808720667292912e+00 2.3793150434900090e-01
7.1129315043489996e+00 2.3793150434900096e-01
7.2620684956509995e+00 2.3793150434900096e-01
7.3941279332707079e+00 2.3793150434900093e-01
7.4788967231884858e+00 2.3793150434900098e-01
6.8961032768115151e+00 3.8706849565099910e-01
6.9808720667292929e+00 3.8706849565099910e-01
7.1129315043490013e+00 3.8706849565099910e-01
7.2620684956509987e+00 3.8706849565099910e-01
7.3941279332707079e+00 3.8706849565099904e-01
7.4788967231884866e+00 3.8706849565099910e-01
6.8961032768115169e+00 5.1912793327070794e-01
6.9808720667292921e+00 5.1912793327070783e-01
7.1129315043490013e+00 5.1912793327070794e-01
7.2620684956509987e+00 5.1912793327070783e-01
7.3941279332707079e+00 5.1912793327070794e-01
7.4788967231884849e+00 5.1912793327070783e-01
6.8961032768115151e+00 6.0389672318848497e-01
6.9808720667292921e+00 6.0389672318848509e-01
7.1129315043490013e+00 6.0389672318848509e-01
7.2620684956510004e+00 6.0389672318848509e-01
7.3941279332707097e+00 6.0389672318848520e-01
7.4788967231884849e+00 6.0389672318848497e-01
7.5211032768115142e+00 2.1103276811514981e-02
7.6058720667292921e+00 2.1103276811514981e-02
7.7379315043490013e+00 2.1103276811514984e-02
7.8870684956510004e+00 2.1103276811514981e-02
8.0191279332707079e+00 2.1103276811514981e-02
8.1038967231884858e+00 2.1103276811514981e-02
7.5211032768115160e+00 1.0587206672929217e-01
7.6058720667292921e+00 1.0587206672929217e-01
7.7379315043490013e+00 1.0587206672929217e-01
7.8870684956509987e+00 1.0587206672929217e-01
8.0191279332707079e+00 1.0587206672929217e-01
8.1038967231884840e+00 1.0587206672929216e-01
7.5211032768115151e+00 2.3793150434900096e-01
7.6058720667292903e+00 2.3793150434900090e-01
7.7379315043489996e+00 2.3793150434900096e-01
7.8870684956509995e+00 2.3793150434900096e-01
8.0191279332707062e+00 2.3793150434900093e-01
8.1038967231884875e+00 2.3793150434900098e-01
7.5211032768115160e+00 3.8706849565099910e-01
7.6058720667292929e+00 3.8706849565099910e-01
7.7379315043490013e+00 3.8706849565099910e-01
7.8870684956510004e+00 3.8706849565099910e-01
8.0191279332707079e+00 3.8706849565099904e-01
8.1038967231884840e+00 3.8706849565099910e-01
7.5211032768115160e+00 5.1912793327070794e-01
7.6058720667292912e+00 5.1912793327070783e-01
7.7379315043490013e+00 5.1912793327070794e-01
7.8870684956509987e+00 5.1912793327070783e-01
8.0191279332707079e+00 5.1912793327070794e-01
8.1038967231884858e+00 5.1912793327070783e-01
7.5211032768115142e+00 6.0389672318848497e-01
7.6058720667292921e+00 6.0389672318848509e-01
7.7379315043490005e+00 6.0389672318848509e-01
7.8870684956510004e+00 6.0389672318848509e-01
8.0191279332707097e+00 6.0389672318848520e-01
8.1038967231884840e+00 6.0389672318848497e-01
8.1461032768115142e+00 2.1103276811514981e-02
8.2308720667292938e+00 2.1103276811514981e-02
8.3629315043490013e+00 2.1103276811514984e-02
8.5120684956510004e+00 2.1103276811514981e-02
8.6441279332707079e+00 2.1103276811514981e-02
8.7288967231884858e+00 2.1103276811514981e-02
8.1461032768115160e+00 1.0587206672929217e-01
8.2308720667292921e+00 1.0587206672929217e-01
8.3629315043490013e+00 1.0587206672929217e-01
8.5120684956509987e+00 1.0587206672929217e-01
8.6441279332707079e+00 1.0587206672929217e-01
8.7288967231884858e+00 1.0587206672929216e-01
8.1461032768115160e+00 2.3793150434900096e-01
8.2308720667292921e+00 2.3793150434900090e-01
8.3629315043489996e+00 2.3793150434900096e-01
8.5120684956509987e+00 2.3793150434900096e-01
8.6441279332707062e+00 2.3793150434900093e-01
8.7288967231884858e+00 2.3793150434900098e-01
8.1461032768115160e+00 3.8706849565099910e-01
8.2308720667292921e+00 3.8706849565099910e-01
8.3629315043489996e+00 3.8706849565099910e-01
8.5120684956509987e+00 3.8706849565099910e-01
8.6441279332707097e+00 3.8706849565099904e-01
8.7288967231884858e+00 3.8706849565099910e-01
8.1461032768115160e+00 5.1912793327070794e-01
8.2308720667292921e+00 5.1912793327070783e-01
8.3629315043490013e+00 5.1912793327070794e-01
8.5120684956509987e+00 5.1912793327070783e-01
8.6441279332707079e+00 5.1912793327070794e-01
8.7288967231884840e+00 5.1912793327070783e-01
8.1461032768115125e+00 6.0389672318848497e-01
8.2308720667292921e+00 6.0389672318848509e-01
8.3629315043489996e+00 6.0389672318848509e-01
8.5120684956509987e+00 6.0389672318848509e-01
8.6441279332707079e+00 6.0389672318848520e-01
8.7288967231884822e+00 6.0389672318848497e-01
8.7711032768115160e+00 2.1103276811514981e-02
8.8558720667292938e+00 2.1103276811514981e-02
8.9879315043490013e+00 2.1103276811514984e-02
9.1370684956509987e+00 2.1103276811514981e-02
9.2691279332707097e+00 2.1103276811514981e-02
9.3538967231884858e+00 2.1103276811514981e-02
8.7711032768115160e+00 1.0587206672929217e-01
8.8558720667292938e+00 1.0587206672929217e-01
8.9879315043490013e+00 1.0587206672929217e-01
9.1370684956510004e+00 1.0587206672929217e-01
9.2691279332707097e+00 1.0587206672929217e-01
9.3538967231884840e+00 1.0587206672929216e-01
8.7711032768115142e+00 2.3793150434900096e-01
8.8558720667292921e+00 2.3793150434900090e-01
8.9879315043489996e+00 2.3793150434900096e-01
9.1370684956510022e+00 2.3793150434900096e-01
9.2691279332707062e+00 2.3793150434900093e-01
9.3538967231884875e+00 2.3793150434900098e-01
8.7711032768115160e+00 3.8706849565099910e-01
8.8558720667292921e+00 3.8706849565099910e-01
8.9879315043489996e+00 3.8706849565099910e-01
9.1370684956510004e+00 3.8706849565099910e-01
9.2691279332707079e+00 3.8706849565099904e-01
9.3538967231884840e+00 3.8706849565099910e-01
8.7711032768115178e+00 5.1912793327070794e-01
8.8558720667292921e+00 5.1912793327070783e-01
8.9879315043489996e+00 5.1912793327070794e-01
9.1370684956509987e+00 5.1912793327070783e-01
9.2691279332707079e+00 5.1912793327070794e-01
9.3538967231884858e+00 5.1912793327070783e-01
8.7711032768115142e+00 6.0389672318848497e-01
8.8558720667292921e+00 6.0389672318848509e-01
8.9879315043489996e+00 6.0389672318848509e-01
9.1370684956510004e+00 6.0389672318848509e-01
9.2691279332707115e+00 6.0389672318848520e-01
9.3538967231884858e+00 6.0389672318848497e-01
9.3961032768115142e+00 2.1103276811514984e-02
9.4808720667292938e+00 2.1103276811514981e-02
9.6129315043490013e+00 2.1103276811514981e-02
9.7620684956510004e+00 2.1103276811514984e-02
9.8941279332707062e+00 2.1103276811514981e-02
9.9788967231884840e+00 2.1103276811514981e-02
9.3961032768115160e+00 1.0587206672929217e-01
9.4808720667292938e+00 1.0587206672929217e-01
9.6129315043490013e+00 1.0587206672929217e-01
9.7620684956509987e+00 1.0587206672929216e-01
9.8941279332707062e+00 1.0587206672929216e-01
9.9788967231884858e+00 1.0587206672929217e-01
9.3961032768115160e+00 2.3793150434900096e-01
9.4808720667292956e+00 2.3793150434900098e-01
9.6129315043490013e+00 2.3793150434900090e-01
9.7620684956509987e+00 2.3793150434900090e-01
9.8941279332707097e+00 2.3793150434900096e-01
9.9788967231884840e+00 2.3793150434900096e-01
9.3961032768115142e+00 3.8706849565099904e-01
9.4808720667292903e+00 3.8706849565099899e-01
9.6129315043489996e+00 3.8706849565099910e-01
9.7620684956509987e+00 3.8706849565099904e-01
9.8941279332707079e+00 3.8706849565099904e-01
9.9788967231884840e+00 3.8706849565099916e-01
9.3961032768115160e+00 5.1912793327070794e-01
9.4808720667292921e+00 5.1912793327070794e-01
9.6129315043490031e+00 5.1912793327070794e-01
9.7620684956509987e+00 5.1912793327070783e-01
9.8941279332707079e+00 5.1912793327070783e-01
9.9788967231884875e+00 5.1912793327070805e-01
9.3961032768115142e+00 6.0389672318848509e-01
9.4808720667292921e+00 6.0389672318848509e-01
9.6129315043490013e+00 6.0389672318848497e-01
9.7620684956510004e+00 6.0389672318848509e-01
9.8941279332707062e+00 6.0389672318848520e-01
9.9788967231884822e+00 6.0389672318848497e-01
2.1103276811514981e-02 6.4610327681151491e-01
1.0587206672929217e-01 6.4610327681151514e-01
2.3793150434900093e-01 6.4610327681151491e-01
3.8706849565099904e-01 6.4610327681151491e-01
5.1912793327070794e-01 6.4610327681151480e-01
6.0389672318848497e-01 6.4610327681151491e-01
2.1103276811514981e-02 7.3087206672929217e-01
